1100, 1.247219128924647, 12.21269955426799
125, 0.4714045207910317, 101.73431175978523
133, 0.816496580927726, 4.926098810981124
1757, 0.9428090415820634, 1.1238748245422694
176, 0.0, 0.0
1768, 0.4714045207910317, 7.554933064052935
177, 0.0, 0.0
195, 0.4714045207910317, 0.035459650814929564
230, 0.0, 0.0
319, 0.816496580927726, 28.96551095327849
3205, 0.816496580927726, 9.524561606112867
3467, 0.9428090415820634, 7.668535378241951
4909, 0.4714045207910317, 19.301559209620393
5687, 0.4714045207910317, 8.059469718158722
6328, 0.4714045207910317, 11.084946259387836
6329, 0.0, 93.11733366598133
7407, 0.4714045207910317, 56.96730421244449
8013, 0.0, 19.30925946372027
8046, 0.4714045207910317, 28.63262719568164
8085, 0.0, 0.0
88, 0.4714045207910317, 26.24561717004093
95, 0.0, 0.01590503526054256
